,0.06641040065004063
تكرر,3.125195324707794e-05
تكرم,3.125195324707794e-05
تكره,3.125195324707794e-05
تكسرت,3.125195324707794e-05
تكف,3.125195324707794e-05
تكفي,3.125195324707794e-05
تكلم,3.125195324707794e-05
تكمن,3.125195324707794e-05
تكنيس,3.125195324707794e-05
تكهنات,3.125195324707794e-05
تكون,0.0010000625039064941
تكونوا,3.125195324707794e-05
تكو…,3.125195324707794e-05
تلا,3.125195324707794e-05
تلات,6.250390649415588e-05
تلاقوه,3.125195324707794e-05
تلاقي,3.125195324707794e-05
تلبوس,3.125195324707794e-05
تلت,3.125195324707794e-05
تلحمس,3.125195324707794e-05
تلزقيني,3.125195324707794e-05
تلعب,3.125195324707794e-05
تلعبوا,3.125195324707794e-05
تلفزيون,3.125195324707794e-05
تلفزيونية,3.125195324707794e-05
تلفن,3.125195324707794e-05
تلفنلو,3.125195324707794e-05
تلفونك,3.125195324707794e-05
تلفيله,3.125195324707794e-05
تلقّاها,3.125195324707794e-05
تلمع,3.125195324707794e-05
تلو,3.125195324707794e-05
تلوث,3.125195324707794e-05
تلومونه,3.125195324707794e-05
تلون,3.125195324707794e-05
تليفونات,6.250390649415588e-05
تليق,9.375585974123383e-05
تم,0.00025001562597662353
تما,6.250390649415588e-05
تمام,3.125195324707794e-05
تماما,6.250390649415588e-05
تماماً,3.125195324707794e-05
تمت,6.250390649415588e-05
تمتد,3.125195324707794e-05
تمثل,9.375585974123383e-05
تمثلوا,3.125195324707794e-05
تمثلوا…,3.125195324707794e-05
تمثيلهم,3.125195324707794e-05
تمثّل,6.250390649415588e-05
تمجيد,3.125195324707794e-05
تمدحها,3.125195324707794e-05
تمدحهم,3.125195324707794e-05
تمرجل,6.250390649415588e-05
تمزح,3.125195324707794e-05
تمسيح,3.125195324707794e-05
تمشي,3.125195324707794e-05
تمك,3.125195324707794e-05
تملقت,3.125195324707794e-05
تملك,6.250390649415588e-05
تملكت,3.125195324707794e-05
تملكه,3.125195324707794e-05
تمناه,3.125195324707794e-05
تمنع,3.125195324707794e-05
تمنيت,3.125195324707794e-05
تمو,6.250390649415588e-05
تموت,9.375585974123383e-05
تموز,0.00018751171948246765
تموضع,3.125195324707794e-05
تمولها,3.125195324707794e-05
تميم,0.0002187636727295456
تنادي,3.125195324707794e-05
تناقش,3.125195324707794e-05
تنال,3.125195324707794e-05
تنام,9.375585974123383e-05
تنباع,3.125195324707794e-05
تنبح,6.250390649415588e-05
تنبع,3.125195324707794e-05
تنتصر,3.125195324707794e-05
تنتقد,3.125195324707794e-05
تنتقدي,3.125195324707794e-05
تنتقضو,3.125195324707794e-05
تنتقل,3.125195324707794e-05
تنتقم,6.250390649415588e-05
تنتمي,3.125195324707794e-05
تنث,3.125195324707794e-05
تنجب,3.125195324707794e-05
تنجح,6.250390649415588e-05
تنحتون,3.125195324707794e-05
تنحني,6.250390649415588e-05
تندعم,3.125195324707794e-05
تندهي,3.125195324707794e-05
تنزل,3.125195324707794e-05
تنسجن,3.125195324707794e-05
تنسى,0.00012500781298831177
تنسينا,0.00012500781298831177
تنصدم,3.125195324707794e-05
تنطح,3.125195324707794e-05
تنطق,6.250390649415588e-05
تنظيم,9.375585974123383e-05
تنعام,3.125195324707794e-05
تنفع,3.125195324707794e-05
تنفيذ,3.125195324707794e-05
تنقذ,3.125195324707794e-05
تنقطي,3.125195324707794e-05
تنقل,6.250390649415588e-05
تنكت,6.250390649415588e-05
تنكر,3.125195324707794e-05
تنم,3.125195324707794e-05
تنموي,3.125195324707794e-05
تنهب,3.125195324707794e-05
تنين,9.375585974123383e-05
تهاجم,0.0002812675792237015
تهتم,3.125195324707794e-05
تهجم,3.125195324707794e-05
تهجير,3.125195324707794e-05
تهديد,3.125195324707794e-05
تهذيب,3.125195324707794e-05
تهكليه,3.125195324707794e-05
تهلل,3.125195324707794e-05
تهليل,3.125195324707794e-05
تهمة,3.125195324707794e-05
تهويش,3.125195324707794e-05
تهين,3.125195324707794e-05
توئيده,3.125195324707794e-05
تواجهوا,3.125195324707794e-05
تواخذنا,3.125195324707794e-05
تواصل,3.125195324707794e-05
توافق,3.125195324707794e-05
توانسة,3.125195324707794e-05
توجه,3.125195324707794e-05
توجهاتك,3.125195324707794e-05
توجهه,3.125195324707794e-05
توجيه,3.125195324707794e-05
توحيد,3.125195324707794e-05
توحيديين,3.125195324707794e-05
تودع,3.125195324707794e-05
توزع,3.125195324707794e-05
توزعت,3.125195324707794e-05
توزير,3.125195324707794e-05
توصل,3.125195324707794e-05
توصلو,3.125195324707794e-05
توضيح,6.250390649415588e-05
توظفوا,3.125195324707794e-05
توظيف,3.125195324707794e-05
توظيفات,3.125195324707794e-05
توظيف…,3.125195324707794e-05
توقع,3.125195324707794e-05
توقف,3.125195324707794e-05
توقيف,3.125195324707794e-05
توقّعت,3.125195324707794e-05
توم,3.125195324707794e-05
تومي,3.125195324707794e-05
تونس,9.375585974123383e-05
توني,3.125195324707794e-05
تويت,9.375585974123383e-05
تويتات,6.250390649415588e-05
تويتر,0.00025001562597662353
توَقفه,3.125195324707794e-05
تيابو,3.125195324707794e-05
تيار,9.375585974123383e-05
تيارك,3.125195324707794e-05
تيارو,3.125195324707794e-05
تياري,3.125195324707794e-05
تياسة,3.125195324707794e-05
تيركزوا,6.250390649415588e-05
تيشرت,3.125195324707794e-05
تيعملو,3.125195324707794e-05
تيكيت,3.125195324707794e-05
تيمووو,3.125195324707794e-05
تُحترم,3.125195324707794e-05
تُحكم,3.125195324707794e-05
تُدرَس,3.125195324707794e-05
تُستعمل,3.125195324707794e-05
تُشبه,3.125195324707794e-05
تُكاسروهم,3.125195324707794e-05
ت…,3.125195324707794e-05
ثئاره,3.125195324707794e-05
ثاعدت,3.125195324707794e-05
ثاني،,3.125195324707794e-05
ثانيا,9.375585974123383e-05
ثانية,6.250390649415588e-05
ثراك,3.125195324707794e-05
ثرثرة,3.125195324707794e-05
ثرواتكم,3.125195324707794e-05
ثروة,3.125195324707794e-05
ثروتك,3.125195324707794e-05
ثروته,9.375585974123383e-05
ثغر,3.125195324707794e-05
ثغرة,3.125195324707794e-05
ثقا,3.125195324707794e-05
ثقافة,9.375585974123383e-05
ثقافتكم,3.125195324707794e-05
ثقافي,3.125195324707794e-05
ثقافية,3.125195324707794e-05
ثقب,3.125195324707794e-05
ثقة,9.375585974123383e-05
ثقتن,3.125195324707794e-05
ثقته,3.125195324707794e-05
ثقلك,3.125195324707794e-05
ثقه,6.250390649415588e-05
ثقي,3.125195324707794e-05
ثق…,3.125195324707794e-05
ثلاث,0.00012500781298831177
ثلاثة,9.375585974123383e-05
ثمن,0.00012500781298831177
ثمني,3.125195324707794e-05
ثنين,3.125195324707794e-05
ثواب,3.125195324707794e-05
ثوار,3.125195324707794e-05
ثورة,0.00025001562597662353
ثوري,3.125195324707794e-05
جاء,3.125195324707794e-05
جاءت,3.125195324707794e-05
جائزة,3.125195324707794e-05
جائعا,3.125195324707794e-05
جاب,0.00018751171948246765
جابت,3.125195324707794e-05
جابتهن,3.125195324707794e-05
جابرك,3.125195324707794e-05
جابك,6.250390649415588e-05
جابو,9.375585974123383e-05
جابولنا,3.125195324707794e-05
جاد,3.125195324707794e-05
جادو,3.125195324707794e-05
جاروا,3.125195324707794e-05
جاري,3.125195324707794e-05
جاسوس,3.125195324707794e-05
جالطك,3.125195324707794e-05
جالطكن,3.125195324707794e-05
جالطينك,3.125195324707794e-05
جامعة,6.250390649415588e-05
جان,6.250390649415588e-05
جانبك,3.125195324707794e-05
جانفي,3.125195324707794e-05
جاهد,3.125195324707794e-05
جاهدا,6.250390649415588e-05
جاهز,3.125195324707794e-05
جاهل,3.125195324707794e-05
جاهل،,3.125195324707794e-05
جاهلاً,3.125195324707794e-05
جاهلة,3.125195324707794e-05
جاوبتي,3.125195324707794e-05
جاي,0.0001562597662353897
جايي,0.0002187636727295456
جاييك,3.125195324707794e-05
جايين,3.125195324707794e-05
جايينا,3.125195324707794e-05
جبار,3.125195324707794e-05
جبتلن,3.125195324707794e-05
جبتي,3.125195324707794e-05
جبران,0.023470216888555533
جبري,3.125195324707794e-05
جبر…,6.250390649415588e-05
جبل,0.00012500781298831177
جبل♥,3.125195324707794e-05
جبهات,3.125195324707794e-05
جبهة,3.125195324707794e-05
جبهتكم,3.125195324707794e-05
جبيل,3.125195324707794e-05
جب…,6.250390649415588e-05
جثث,3.125195324707794e-05
جحافل,3.125195324707794e-05
جد,0.0001562597662353897
جدا,0.00012500781298831177
جداد,6.250390649415588e-05
جداً,6.250390649415588e-05
جدد,6.250390649415588e-05
جدرا,3.125195324707794e-05
جدواها,3.125195324707794e-05
جدول,3.125195324707794e-05
جدوى,3.125195324707794e-05
جدي,3.125195324707794e-05
جديد,0.0007500468779298706
جديد،,6.250390649415588e-05
جديد؟,3.125195324707794e-05
جديد؟؟,3.125195324707794e-05
جديدا,3.125195324707794e-05
جديدة,0.00040627539221201324
جديده,6.250390649415588e-05
جدير,3.125195324707794e-05
جذري,6.250390649415588e-05
جذوة,3.125195324707794e-05
جذوةٌ,3.125195324707794e-05
جذور,3.125195324707794e-05
جرأته,3.125195324707794e-05
جرائم,3.125195324707794e-05
جربان,6.250390649415588e-05
جربنا,3.125195324707794e-05
جربوا,3.125195324707794e-05
جرجي,0.00012500781298831177
جرصة,6.250390649415588e-05
جريدة,0.00025001562597662353
جريمة,0.0001562597662353897
جر…,3.125195324707794e-05
جزء,0.00012500781298831177
جزمتي,3.125195324707794e-05
جسر,6.250390649415588e-05
جعجع,0.0001562597662353897
جعفري,3.125195324707794e-05
جعلت,3.125195324707794e-05
جعلنا,3.125195324707794e-05
جلاء,6.250390649415588e-05
جلد,3.125195324707794e-05
جلدناهن,3.125195324707794e-05
جلدو,3.125195324707794e-05
جلسات,3.125195324707794e-05
جلطة,3.125195324707794e-05
جلييط,3.125195324707794e-05
جلّس,6.250390649415588e-05
جماعة,0.000593787111694481
جماعتك,6.250390649415588e-05
جماعه,3.125195324707794e-05
جمالك,6.250390649415588e-05
جمالية,3.125195324707794e-05
جمع,6.250390649415588e-05
جمعكم,3.125195324707794e-05
جملة,0.0002812675792237015
جملتين,6.250390649415588e-05
جمهور,0.00012500781298831177
جمهورها,3.125195324707794e-05
جمهورية,6.250390649415588e-05
جمهوريتك,6.250390649415588e-05
جمهوريتنا,3.125195324707794e-05
جمهوريتي,3.125195324707794e-05
جميع,9.375585974123383e-05
جميعا,9.375585974123383e-05
جميعالان,3.125195324707794e-05
جميعنا,3.125195324707794e-05
جميل,0.00018751171948246765
جميلة,3.125195324707794e-05
جميلتنا,3.125195324707794e-05
جميلتها,3.125195324707794e-05
جميلٌ,3.125195324707794e-05
جناحي,3.125195324707794e-05
جنب,3.125195324707794e-05
جنبك,3.125195324707794e-05
جنبلاط,0.0006250390649415588
جنبلاط؟,6.250390649415588e-05
جنبلاطك,3.125195324707794e-05
جنبلاطي,3.125195324707794e-05
جنبلا…,3.125195324707794e-05
جنبولاد,3.125195324707794e-05
جنسيتها,3.125195324707794e-05
جنسيتي,3.125195324707794e-05
جنمبلاط,3.125195324707794e-05
جنوب,3.125195324707794e-05
جنوبي,6.250390649415588e-05
جنون,6.250390649415588e-05
جني,3.125195324707794e-05
جهاز,3.125195324707794e-05
جهة,9.375585974123383e-05
جهل,3.125195324707794e-05
جهنم,3.125195324707794e-05
جهوده,3.125195324707794e-05
جو,3.125195324707794e-05
جو؟؟,3.125195324707794e-05
جواب,3.125195324707794e-05
جواز,3.125195324707794e-05
جواسيس,3.125195324707794e-05
جواهر,6.250390649415588e-05
جوخ,6.250390649415588e-05
جورة,3.125195324707794e-05
جوزف,3.125195324707794e-05
جوزها,3.125195324707794e-05
جوزها؛و,3.125195324707794e-05
جوع,6.250390649415588e-05
جوعا,3.125195324707794e-05
جوعان,3.125195324707794e-05
جوقة,3.125195324707794e-05
جولة,9.375585974123383e-05
جون,3.125195324707794e-05
جيب,0.0001562597662353897
جيد,6.250390649415588e-05
جيداً,3.125195324707794e-05
جيداً،,3.125195324707794e-05
جيدة,3.125195324707794e-05
جيدون,3.125195324707794e-05
جيرانه,3.125195324707794e-05
جيرانها,6.250390649415588e-05
جيري,3.125195324707794e-05
جيش,9.375585974123383e-05
جيشنا,3.125195324707794e-05
جيل,3.125195324707794e-05
جيمي,9.375585974123383e-05
جينز,3.125195324707794e-05
جينزات,3.125195324707794e-05
جيوبهم,3.125195324707794e-05
ج…,3.125195324707794e-05
ح,0.00012500781298831177
حا,6.250390649415588e-05
حاا,3.125195324707794e-05
حااا,3.125195324707794e-05
حااكن,3.125195324707794e-05
حابب,0.00012500781298831177
حابكينها,3.125195324707794e-05
حابي,3.125195324707794e-05
حاج,0.0002812675792237015
حاجتها,3.125195324707794e-05
حارب,3.125195324707794e-05
حارق,3.125195324707794e-05
حاسبه,3.125195324707794e-05
حاسبي,3.125195324707794e-05
حاسبين,3.125195324707794e-05
حاسس,3.125195324707794e-05
حاضرا,3.125195324707794e-05
حاطت,3.125195324707794e-05
حاطط,3.125195324707794e-05
حاطين,3.125195324707794e-05
حافظ,0.0001562597662353897
حافظت,3.125195324707794e-05
حافل,3.125195324707794e-05
حافيظ,3.125195324707794e-05
حاقد,6.250390649415588e-05
حاقدين,3.125195324707794e-05
حاكمة,3.125195324707794e-05
حاكمتنا,3.125195324707794e-05
حاكمك,3.125195324707794e-05
حاكمو,3.125195324707794e-05
حال,9.375585974123383e-05
حالا,3.125195324707794e-05
حالة,9.375585974123383e-05
حالتين,3.125195324707794e-05
حالفئه,3.125195324707794e-05
حالك,0.0006250390649415588
حالك،,3.125195324707794e-05
حالكم,9.375585974123383e-05
حالكن,3.125195324707794e-05
حالن,0.0001562597662353897
حالنا,9.375585974123383e-05
حاله,0.00018751171948246765
حالها,0.0001562597662353897
حالهن,3.125195324707794e-05
حالو,9.375585974123383e-05
حالي,6.250390649415588e-05
حاليا,6.250390649415588e-05
حالياً,3.125195324707794e-05
حامل,9.375585974123383e-05
حامليه,3.125195324707794e-05
حامي,3.125195324707794e-05
حاميها,3.125195324707794e-05
حاول,6.250390649415588e-05
حا…,3.125195324707794e-05
حب,0.0001562597662353897
حبا,3.125195324707794e-05
حبة,6.250390649415588e-05
حبتين,3.125195324707794e-05
حبس,3.125195324707794e-05
حبس،,3.125195324707794e-05
حبش,3.125195324707794e-05
حبي,6.250390649415588e-05
حبيب,0.0002187636727295456
حبيبتا,3.125195324707794e-05
حبيبتي,3.125195324707794e-05
حبيبك,3.125195324707794e-05
حبيبنا,3.125195324707794e-05
حبيبو,3.125195324707794e-05
حبيبي,0.00018751171948246765
حبيت,9.375585974123383e-05
حبيتا,3.125195324707794e-05
حبيته,3.125195324707794e-05
حبيتو,3.125195324707794e-05
حبّت,3.125195324707794e-05
حتاخدي,3.125195324707794e-05
حترق,3.125195324707794e-05
حتكون,3.125195324707794e-05
حتماً,3.125195324707794e-05
حثالة,3.125195324707794e-05
حثه,3.125195324707794e-05
حج,3.125195324707794e-05
حجة,6.250390649415588e-05
حجم,3.125195324707794e-05
حجمك,3.125195324707794e-05
حجمكن،,3.125195324707794e-05
حجمه,6.250390649415588e-05
حجه,3.125195324707794e-05
حجي,6.250390649415588e-05
حد,9.375585974123383e-05
حدا,0.0020313769610600663
حدابيعملها,3.125195324707794e-05
حداد,6.250390649415588e-05
حداً,3.125195324707794e-05
حددت,3.125195324707794e-05
حدشت,3.125195324707794e-05
حدن,6.250390649415588e-05
حدنا,3.125195324707794e-05
حدود,0.00012500781298831177
حدودك,3.125195324707794e-05
حدودها,3.125195324707794e-05
حديث,0.0001562597662353897
حديد,6.250390649415588e-05
حد…,3.125195324707794e-05
حذاء,6.250390649415588e-05
حذيفة,6.250390649415588e-05
حذّر,3.125195324707794e-05
حر,9.375585974123383e-05
حرا,6.250390649415588e-05
حراس,3.125195324707794e-05
حرام,0.00034377148571785736
حرامي,6.250390649415588e-05
حرام…,3.125195324707794e-05
حرب,0.0005000312519532471
حربة,3.125195324707794e-05
حربي,3.125195324707794e-05
حرة,9.375585974123383e-05
حرج,3.125195324707794e-05
حردبتو,3.125195324707794e-05
حرر,6.250390649415588e-05
حرص,3.125195324707794e-05
حرف,0.0001562597662353897
حرفياً,6.250390649415588e-05
حرقة,3.125195324707794e-05
حركات؟؟جيب,3.125195324707794e-05
حركة,0.0003125195324707794
حرم,6.250390649415588e-05
حروب,6.250390649415588e-05
حرية,9.375585974123383e-05
حرّ,3.125195324707794e-05
حزب,0.0008438027376711045
حزبه,3.125195324707794e-05
حزبي,9.375585974123383e-05
حزك,3.125195324707794e-05
حزورة,3.125195324707794e-05
حساب,0.0003750234389649353
حساباتك,3.125195324707794e-05
حسابك,6.250390649415588e-05
حسابنا,6.250390649415588e-05
حسابه,3.125195324707794e-05
حسابو,3.125195324707794e-05
حسابي,3.125195324707794e-05
حساسات,3.125195324707794e-05
حساسة,3.125195324707794e-05
حساسية,3.125195324707794e-05
حسان,3.125195324707794e-05
حساين,3.125195324707794e-05
حسب,0.00012500781298831177
حسد,3.125195324707794e-05
حسن,0.0007812988311769486
حسنة,3.125195324707794e-05
حسو,3.125195324707794e-05
حسيتك,3.125195324707794e-05
حسيتها,3.125195324707794e-05
حسين,9.375585974123383e-05
حسّوا,3.125195324707794e-05
حشد,3.125195324707794e-05
حشيش,3.125195324707794e-05
حصار,6.250390649415588e-05
حصة,3.125195324707794e-05
حصدت,3.125195324707794e-05
حصل,3.125195324707794e-05
حصلت,3.125195324707794e-05
حصلت،,3.125195324707794e-05
حضارات,3.125195324707794e-05
حضارة,6.250390649415588e-05
حضارتن,3.125195324707794e-05
حضر,6.250390649415588e-05
حضرة,0.0002187636727295456
حضرت,3.125195324707794e-05
حضرتك,0.0005000312519532471
حضرتك؟,3.125195324707794e-05
حضرتك؟؟,3.125195324707794e-05
حضن,6.250390649415588e-05
حضننا,6.250390649415588e-05
حضور,0.00012500781298831177
حط,0.00012500781298831177
حطوا,9.375585974123383e-05
حطوه,3.125195324707794e-05
حطيتا,3.125195324707794e-05
حطيتها,3.125195324707794e-05
حطيط,3.125195324707794e-05
حطينا,6.250390649415588e-05
حظوظ,3.125195324707794e-05
حفرلك,3.125195324707794e-05
حفظ,0.0001562597662353897
حفلة,3.125195324707794e-05
حفيظة,6.250390649415588e-05
حق,0.0018438652415775985
حقا,3.125195324707794e-05
حقاً,3.125195324707794e-05
حقبة,3.125195324707794e-05
حقد,0.00012500781298831177
حقدك,3.125195324707794e-05
حققت,6.250390649415588e-05
حقه,0.0001562597662353897
حقه؟؟,3.125195324707794e-05
حقها,0.0002187636727295456
حقها،,3.125195324707794e-05
حقهم,3.125195324707794e-05
حقو,9.375585974123383e-05
حقوق,6.250390649415588e-05
حقوووود,3.125195324707794e-05
حقيبة,6.250390649415588e-05
حقيرة,3.125195324707794e-05
حقيره,3.125195324707794e-05
حقيقة,6.250390649415588e-05
حقيقتك,3.125195324707794e-05
حقيقي,6.250390649415588e-05
حقيقية,3.125195324707794e-05
حقٌ,3.125195324707794e-05
حق…,3.125195324707794e-05
حكا,3.125195324707794e-05
حكام,3.125195324707794e-05
حكاهقصة,3.125195324707794e-05
حكر,3.125195324707794e-05
حكم,3.125195324707794e-05
حكمت,6.250390649415588e-05
حكوا,3.125195324707794e-05
حكومات,3.125195324707794e-05
حكومة,0.0004687792987061691
حكومته،,3.125195324707794e-05
حكومه,6.250390649415588e-05
حكومي,3.125195324707794e-05
حكى,3.125195324707794e-05
حكي,0.0004375273454590912
حكي؟,3.125195324707794e-05
حكيت,3.125195324707794e-05
حكيم,3.125195324707794e-05
حكيمة,6.250390649415588e-05
حكيه,3.125195324707794e-05
حل,0.0002812675792237015
حلال,6.250390649415588e-05
حلاوي,6.250390649415588e-05
حلب,6.250390649415588e-05
حلفاءك,6.250390649415588e-05
حلفاؤك,3.125195324707794e-05
حلفائك,3.125195324707794e-05
حلفائكن,3.125195324707794e-05
حلفائه,3.125195324707794e-05
حلقة,9.375585974123383e-05
حلقه,3.125195324707794e-05
حللّنا,3.125195324707794e-05
حلم,6.250390649415588e-05
حلمت,6.250390649415588e-05
حلمك,3.125195324707794e-05
حلمو,3.125195324707794e-05
حلو,0.00025001562597662353
حلوة,9.375585974123383e-05
حلوه,6.250390649415588e-05
حلوي,3.125195324707794e-05
حليب,3.125195324707794e-05
حليف,0.0003125195324707794
حليفة,0.0002187636727295456
حليفك,3.125195324707794e-05
حما,6.250390649415588e-05
حماة,3.125195324707794e-05
حمار,3.125195324707794e-05
حماري,3.125195324707794e-05
حماس,6.250390649415588e-05
حماقة,3.125195324707794e-05
حماك,9.375585974123383e-05
حماية,3.125195324707794e-05
حمد,9.375585974123383e-05
حمدااله,3.125195324707794e-05
حمر,3.125195324707794e-05
حملات,6.250390649415588e-05
حملة,0.00012500781298831177
حملقرت,3.125195324707794e-05
حمله,3.125195324707794e-05
حملي,3.125195324707794e-05
حموا,3.125195324707794e-05
حمود,3.125195324707794e-05
حمى,6.250390649415588e-05
حمير,3.125195324707794e-05
حميم,3.125195324707794e-05
حميمة,3.125195324707794e-05
حنجيبك,6.250390649415588e-05
حنفية,3.125195324707794e-05
حنون,3.125195324707794e-05
حوار,3.125195324707794e-05
حوالى,3.125195324707794e-05
حوالي,0.0001562597662353897
حواليكي,3.125195324707794e-05
حول,0.00025001562597662353
حولنا,3.125195324707794e-05
حوليك,3.125195324707794e-05
حوينة,3.125195324707794e-05
حي,9.375585974123383e-05
حياء,3.125195324707794e-05
حياة,6.250390649415588e-05
حياتك,3.125195324707794e-05
حيادياً,6.250390649415588e-05
حيادية,3.125195324707794e-05
حياك,3.125195324707794e-05
حيال,3.125195324707794e-05
حية,3.125195324707794e-05
حيثيه,3.125195324707794e-05
حيجن,3.125195324707794e-05
حيدر,6.250390649415588e-05
حيرونا,3.125195324707794e-05
حيصير,3.125195324707794e-05
حيضر,3.125195324707794e-05
حيط,3.125195324707794e-05
حيغير,3.125195324707794e-05
حيك,3.125195324707794e-05
حيهم,3.125195324707794e-05
حَكْيك,3.125195324707794e-05
ح…,6.250390649415588e-05
خ,3.125195324707794e-05
خائفه,3.125195324707794e-05
خائن,9.375585974123383e-05
خابي,3.125195324707794e-05
خادم,6.250390649415588e-05
خارج,0.0002187636727295456
خارجي,3.125195324707794e-05
خارجيا,3.125195324707794e-05
خارجية,0.0008125507844240265
خارجيتنا,3.125195324707794e-05
خارجيتها,6.250390649415588e-05
خارجيتي,3.125195324707794e-05
خاشقجي,3.125195324707794e-05
خاص,6.250390649415588e-05
خاصة,0.0001562597662353897
خاطئ,3.125195324707794e-05
خاطبوا,6.250390649415588e-05
خاطىء,3.125195324707794e-05
خافوا,3.125195324707794e-05
خال,3.125195324707794e-05
خالتك,3.125195324707794e-05
خالد,6.250390649415588e-05
خالص,9.375585974123383e-05
خالطي,3.125195324707794e-05
خالفكم,3.125195324707794e-05
خالي,6.250390649415588e-05
خالية,3.125195324707794e-05
خانقة,3.125195324707794e-05
خايف,3.125195324707794e-05
خايفه,3.125195324707794e-05
خبارهم,3.125195324707794e-05
خبايا,3.125195324707794e-05
خبر,0.00012500781298831177
خبراً,3.125195324707794e-05
خبرة,3.125195324707794e-05
خبرتنا,3.125195324707794e-05
خبرك,6.250390649415588e-05
خبرنا,6.250390649415588e-05
خبرناها,3.125195324707794e-05
خبرو,3.125195324707794e-05
خبز,6.250390649415588e-05
خبصها,3.125195324707794e-05
خبيرة,3.125195324707794e-05
خبّتلو,3.125195324707794e-05
ختام,6.250390649415588e-05
ختشوا,3.125195324707794e-05
ختيرتي,3.125195324707794e-05
خخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخ,3.125195324707794e-05
خدم,3.125195324707794e-05
خدمات,6.250390649415588e-05
خدمة,9.375585974123383e-05
خدمه,3.125195324707794e-05
خدو,6.250390649415588e-05
خدود,3.125195324707794e-05
خذ,3.125195324707794e-05
خذلتونا,3.125195324707794e-05
خذمجي,3.125195324707794e-05
خذوا,3.125195324707794e-05
خرابكم,3.125195324707794e-05
خراس,6.250390649415588e-05
خربو,3.125195324707794e-05
خرج,3.125195324707794e-05
خرجت,3.125195324707794e-05
خرجوا,3.125195324707794e-05
خرطوشة,3.125195324707794e-05
خروج,3.125195324707794e-05
خروف,3.125195324707794e-05
خريطة,3.125195324707794e-05
خرّب,6.250390649415588e-05
خزام,3.125195324707794e-05
خزانة,3.125195324707794e-05
خزعبلات,3.125195324707794e-05
خزينة,0.00012500781298831177
خزينه,3.125195324707794e-05
خسئتم,3.125195324707794e-05
خسائر,3.125195324707794e-05
خسارة,6.250390649415588e-05
خسارتنا,3.125195324707794e-05
خسران,3.125195324707794e-05
خسرت,3.125195324707794e-05
خص,0.0001562597662353897
خصك,9.375585974123383e-05
خصكم,3.125195324707794e-05
خصن,3.125195324707794e-05
خصني,3.125195324707794e-05
خصوبة,3.125195324707794e-05
خصوصا,3.125195324707794e-05
خصوصي,3.125195324707794e-05
خصوصية,3.125195324707794e-05
خضة,3.125195324707794e-05
خضتوا,3.125195324707794e-05
خط,9.375585974123383e-05
خطأ,0.0001562597662353897
خطأه,3.125195324707794e-05
خطاب,0.0002187636727295456
خطاباتك,3.125195324707794e-05
خطاباته,6.250390649415588e-05
خطة,6.250390649415588e-05
خطر,3.125195324707794e-05
خطرت,3.125195324707794e-05
خطرلك,3.125195324707794e-05
خطط,3.125195324707794e-05
خطف,3.125195324707794e-05
خطوة,3.125195324707794e-05
خطوته,3.125195324707794e-05
خطورة,3.125195324707794e-05
خطوط,3.125195324707794e-05
خطيئة,3.125195324707794e-05
خطيتو,3.125195324707794e-05
خطير,3.125195324707794e-05
خطييييير,3.125195324707794e-05
خفف,9.375585974123383e-05
خفيف,3.125195324707794e-05
خلاص,6.250390649415588e-05
خلاف,3.125195324707794e-05
خلافاتنا,3.125195324707794e-05
خلال,0.00018751171948246765
خلت,3.125195324707794e-05
خلتني,3.125195324707794e-05
خلدة,0.0002187636727295456
خلده,3.125195324707794e-05
خلص,0.0004375273454590912
خلصت,0.0001562597662353897
خلصنا,9.375585974123383e-05
خلط,3.125195324707794e-05
خلف,3.125195324707794e-05
خلفك,3.125195324707794e-05
خلفه,3.125195324707794e-05
خلفوا,3.125195324707794e-05
خلفوك,3.125195324707794e-05
خلفية,3.125195324707794e-05
خلقانين,3.125195324707794e-05
خلقك,3.125195324707794e-05
خلقه,3.125195324707794e-05
خلقي,6.250390649415588e-05
خلني,3.125195324707794e-05
خلهم,3.125195324707794e-05
خلو,3.125195324707794e-05
خلوا,3.125195324707794e-05
خلى,3.125195324707794e-05
خلي,0.0002187636727295456
خليا,3.125195324707794e-05
خليجية,3.125195324707794e-05
خليفة,3.125195324707794e-05
خليك,0.0003125195324707794
خليكن,3.125195324707794e-05
خليكي,9.375585974123383e-05
خليل,6.250390649415588e-05
خليل،,3.125195324707794e-05
خلينا,9.375585974123383e-05
خليني,6.250390649415588e-05
خليه,3.125195324707794e-05
خليها,3.125195324707794e-05
خليهن,6.250390649415588e-05
خلّونا,3.125195324707794e-05
خلّي,3.125195324707794e-05
خمس,9.375585974123383e-05
خمول,3.125195324707794e-05
خنت,3.125195324707794e-05
خوات,3.125195324707794e-05
خواجة,6.250390649415588e-05
خواصري,6.250390649415588e-05
خوتة,3.125195324707794e-05
خود,3.125195324707794e-05
خوسيه,3.125195324707794e-05
خوش,6.250390649415588e-05
خوف,6.250390649415588e-05
خوفا,3.125195324707794e-05
خونة,6.250390649415588e-05
خونه,3.125195324707794e-05
خياراتها,3.125195324707794e-05
خيانة,3.125195324707794e-05
خير,0.0005312832052003251
خيرا,3.125195324707794e-05
خيرات,3.125195324707794e-05
خيره,3.125195324707794e-05
خيرها,3.125195324707794e-05
