 , 0.05447060065449171 
حكا , 0.00015834476934445266 
حكام , 0.00010556317956296844 
حكامها , 5.278158978148422e-05 
حكايتك , 5.278158978148422e-05 
حكومات , 5.278158978148422e-05 
حكومة , 5.278158978148422e-05 
حكومتها , 5.278158978148422e-05 
حكونجي , 5.278158978148422e-05 
حكي , 0.000475034308033358 
حكيت , 0.00015834476934445266 
حكيك , 5.278158978148422e-05 
حكيم , 0.0002639079489074211 
حكينا , 5.278158978148422e-05 
حل , 0.00021112635912593687 
حلاوة , 5.278158978148422e-05 
حلفاء , 0.0002639079489074211 
حلفائك , 5.278158978148422e-05 
حلقة , 0.00010556317956296844 
حلقك , 0.00015834476934445266 
حلو , 0.00015834476934445266 
حلوة , 0.0002639079489074211 
حلوه , 5.278158978148422e-05 
حليب , 5.278158978148422e-05 
حليف , 0.00015834476934445266 
حليفك , 0.00021112635912593687 
حمااااااار , 5.278158978148422e-05 
حماااااار , 5.278158978148422e-05 
حمار , 0.0032196769766705373 
حماراتي , 5.278158978148422e-05 
حمارة , 0.0003694711284703895 
حمارو , 5.278158978148422e-05 
حمارويه , 5.278158978148422e-05 
حماقه , 5.278158978148422e-05 
حماية , 0.00010556317956296844 
حمد , 0.00010556317956296844 
حمراء , 5.278158978148422e-05 
حمرنة , 5.278158978148422e-05 
حمص , 5.278158978148422e-05 
حمصي , 5.278158978148422e-05 
حملة , 5.278158978148422e-05 
حموا , 5.278158978148422e-05 
حموضة , 5.278158978148422e-05 
حمى , 5.278158978148422e-05 
حمير , 0.000475034308033358 
حنجيبك , 0.00010556317956296844 
حنكك , 5.278158978148422e-05 
حنكه , 5.278158978148422e-05 
حنون , 5.278158978148422e-05 
حواره , 5.278158978148422e-05 
حواليك , 5.278158978148422e-05 
حواليه , 5.278158978148422e-05 
حول , 5.278158978148422e-05 
حولكم , 5.278158978148422e-05 
حوله , 5.278158978148422e-05 
حياتك , 5.278158978148422e-05 
حيانا , 5.278158978148422e-05 
حية , 5.278158978148422e-05 
حيرتو , 5.278158978148422e-05 
حيرد , 5.278158978148422e-05 
حيضل , 5.278158978148422e-05 
حيط , 5.278158978148422e-05 
حيناديلك , 5.278158978148422e-05 
حينما , 0.00015834476934445266 
حيوان , 0.0010028502058482 
حيوانة , 0.00010556317956296844 
حيونه , 5.278158978148422e-05 
حيى , 5.278158978148422e-05 
خاءن , 0.00010556317956296844 
خائن , 0.0002639079489074211 
خاااااروف , 5.278158978148422e-05 
خااههاهاه , 5.278158978148422e-05 
خادم , 5.278158978148422e-05 
خارجية , 0.0003166895386889053 
خارجيه , 5.278158978148422e-05 
خازوق , 5.278158978148422e-05 
خاشقجي , 0.00010556317956296844 
خاصة , 0.00010556317956296844 
خالص , 5.278158978148422e-05 
خامس , 5.278158978148422e-05 
خانت , 0.00010556317956296844 
خايفين , 0.00010556317956296844 
خايك , 5.278158978148422e-05 
خاين , 0.000475034308033358 
خبر , 0.00010556317956296844 
خبرتي , 5.278158978148422e-05 
خبركن , 5.278158978148422e-05 
خبرونا , 5.278158978148422e-05 
خبريه , 5.278158978148422e-05 
خبيث , 0.00010556317956296844 
خخخخخ , 5.278158978148422e-05 
خخخخخخخخ , 5.278158978148422e-05 
خد , 5.278158978148422e-05 
خدلك , 5.278158978148422e-05 
خدي , 5.278158978148422e-05 
خر , 5.278158978148422e-05 
خرا , 0.001952918821914916 
خرا، , 5.278158978148422e-05 
خرااا , 5.278158978148422e-05 
خرااااا , 5.278158978148422e-05 
خراااااا , 5.278158978148422e-05 
خرااااااا , 5.278158978148422e-05 
خرااااس , 5.278158978148422e-05 
خراس , 0.0030613322073260846 
خراي , 0.00015834476934445266 
خرب , 5.278158978148422e-05 
خربت , 0.00010556317956296844 
خربتو , 5.278158978148422e-05 
خربتوا , 5.278158978148422e-05 
خربطلي , 5.278158978148422e-05 
خربو , 5.278158978148422e-05 
خربوها , 5.278158978148422e-05 
خرجه , 5.278158978148422e-05 
خرسي , 0.00015834476934445266 
خرفان , 5.278158978148422e-05 
خروات , 0.00010556317956296844 
خروف , 0.0003694711284703895 
خروق , 5.278158978148422e-05 
خرى , 0.0005805974875963264 
خريبين , 5.278158978148422e-05 
خرية , 5.278158978148422e-05 
خريها , 5.278158978148422e-05 
خريو , 5.278158978148422e-05 
خرّا , 5.278158978148422e-05 
خزرة , 5.278158978148422e-05 
خسئت , 5.278158978148422e-05 
خساره , 5.278158978148422e-05 
خسرتو , 5.278158978148422e-05 
خسروا , 0.00010556317956296844 
خشوم , 5.278158978148422e-05 
خص , 0.00015834476934445266 
خصك , 0.00015834476934445266 
خصوصي , 5.278158978148422e-05 
خط , 5.278158978148422e-05 
خطافة , 5.278158978148422e-05 
خطر , 5.278158978148422e-05 
خطفتوه , 5.278158978148422e-05 
خف , 5.278158978148422e-05 
خفاف , 5.278158978148422e-05 
خفاقا , 5.278158978148422e-05 
خفف , 5.278158978148422e-05 
خفوووووووها , 5.278158978148422e-05 
خقير , 5.278158978148422e-05 
خلاف , 5.278158978148422e-05 
خلال , 5.278158978148422e-05 
خلاه , 5.278158978148422e-05 
خلدة , 0.00021112635912593687 
خلص , 0.0006861606671592948 
خلصت , 5.278158978148422e-05 
خلصنا , 0.00010556317956296844 
خلع , 5.278158978148422e-05 
خلعتك , 5.278158978148422e-05 
خلف , 0.0002639079489074211 
خلفة , 5.278158978148422e-05 
خلفتوا , 5.278158978148422e-05 
خلفك , 0.00021112635912593687 
خلفوك , 5.278158978148422e-05 
خلفيته , 5.278158978148422e-05 
خلق , 5.278158978148422e-05 
خلقت , 5.278158978148422e-05 
خلقتو , 5.278158978148422e-05 
خلقتي , 5.278158978148422e-05 
خلقو , 5.278158978148422e-05 
خلك , 0.00010556317956296844 
خلل , 5.278158978148422e-05 
خلى , 5.278158978148422e-05 
خلي , 0.00010556317956296844 
خليت , 5.278158978148422e-05 
خليته , 5.278158978148422e-05 
خليتو , 5.278158978148422e-05 
خليجي , 5.278158978148422e-05 
خليعة , 5.278158978148422e-05 
خليفاني , 5.278158978148422e-05 
خليك , 0.001213976564974137 
خليكن , 0.00015834476934445266 
خلينا , 0.00010556317956296844 
خليه , 5.278158978148422e-05 
خليهن , 5.278158978148422e-05 
خلّوا , 5.278158978148422e-05 
خمس , 5.278158978148422e-05 
خمسين , 5.278158978148422e-05 
خميني , 0.00010556317956296844 
خنازير , 0.0003166895386889053 
خنافس , 5.278158978148422e-05 
خنزير , 0.0008972870262852317 
خنزيرتك , 0.00010556317956296844 
خنفر , 5.278158978148422e-05 
خواتك , 5.278158978148422e-05 
خواجا , 5.278158978148422e-05 
خوارزميات , 5.278158978148422e-05 
خواريف , 0.00010556317956296844 
خوازيق , 5.278158978148422e-05 
خود , 0.00010556317956296844 
خوري , 5.278158978148422e-05 
خوزان , 5.278158978148422e-05 
خوش , 5.278158978148422e-05 
خوفك , 5.278158978148422e-05 
خولاني , 5.278158978148422e-05 
خون , 5.278158978148422e-05 
خونة , 0.00015834476934445266 
خونه , 0.00015834476934445266 
خي , 5.278158978148422e-05 
خيارك , 5.278158978148422e-05 
خيبر , 5.278158978148422e-05 
خير , 0.00021112635912593687 
خيراً , 5.278158978148422e-05 
خيمتك , 5.278158978148422e-05 
خيو , 0.00010556317956296844 
د , 0.00015834476934445266 
دأب , 5.278158978148422e-05 
دئما , 5.278158978148422e-05 
دائم , 5.278158978148422e-05 
داااعم , 5.278158978148422e-05 
داخل , 5.278158978148422e-05 
دار , 5.278158978148422e-05 
دارسين , 5.278158978148422e-05 
داس , 5.278158978148422e-05 
داعس , 0.00021112635912593687 
داعسك , 5.278158978148422e-05 
داعسكن , 5.278158978148422e-05 
داعسين , 5.278158978148422e-05 
داعسينكن , 5.278158978148422e-05 
داعش , 0.00010556317956296844 
داعشي , 5.278158978148422e-05 
داعم , 5.278158978148422e-05 
داعمينكم , 5.278158978148422e-05 
داعي , 5.278158978148422e-05 
دامك , 5.278158978148422e-05 
داوود؟ , 5.278158978148422e-05 
داير , 5.278158978148422e-05 
دايسين , 5.278158978148422e-05 
دايم , 5.278158978148422e-05 
دايما , 5.278158978148422e-05 
دب , 0.00021112635912593687 
دبلوماس , 5.278158978148422e-05 
دت , 5.278158978148422e-05 
دحشك , 5.278158978148422e-05 
دحلان , 0.00010556317956296844 
دخل , 0.00010556317956296844 
دخلك , 0.0002639079489074211 
دخلكن , 5.278158978148422e-05 
دخيل , 5.278158978148422e-05 
دخيلك , 5.278158978148422e-05 
دراما , 5.278158978148422e-05 
دربكات , 5.278158978148422e-05 
درجة , 5.278158978148422e-05 
درزى , 0.00010556317956296844 
درزي , 0.000738942256940779 
درزية , 5.278158978148422e-05 
درزيتك , 5.278158978148422e-05 
درزيه , 5.278158978148422e-05 
درسيهم , 5.278158978148422e-05 
درعا , 5.278158978148422e-05 
دروز , 0.00010556317956296844 
دسنا , 5.278158978148422e-05 
دشداشة , 5.278158978148422e-05 
دعس , 0.00015834476934445266 
دعست , 5.278158978148422e-05 
دعسوا , 5.278158978148422e-05 
دعم , 0.00021112635912593687 
دعمها , 5.278158978148422e-05 
دعوه , 5.278158978148422e-05 
دفاعك , 5.278158978148422e-05 
دفعلك؟؟ , 5.278158978148422e-05 
دكاترة , 5.278158978148422e-05 
دكتاتور , 5.278158978148422e-05 
دكتور , 0.00010556317956296844 
دليل , 5.278158978148422e-05 
دم , 0.00015834476934445266 
دماء , 0.00010556317956296844 
دمار , 5.278158978148422e-05 
دمر , 0.0002639079489074211 
دمرت , 0.00015834476934445266 
دمرتو , 5.278158978148422e-05 
دمرها , 5.278158978148422e-05 
دمشق , 0.0002639079489074211 
دمك , 0.00021112635912593687 
دمنا , 5.278158978148422e-05 
دموقراطيه , 0.00010556317956296844 
دمويين , 5.278158978148422e-05 
دمّك , 5.278158978148422e-05 
دنب , 5.278158978148422e-05 
دنبك , 5.278158978148422e-05 
دنبو , 5.278158978148422e-05 
دندن , 0.00010556317956296844 
دندول , 5.278158978148422e-05 
ده , 0.00010556317956296844 
دواء , 5.278158978148422e-05 
دور , 5.278158978148422e-05 
دورة , 5.278158978148422e-05 
دورك , 5.278158978148422e-05 
دورلك , 5.278158978148422e-05 
دورهم , 5.278158978148422e-05 
دول , 5.278158978148422e-05 
دولار , 0.00010556317956296844 
دولة , 0.0010028502058482 
دولتك , 0.00010556317956296844 
دولتكم , 5.278158978148422e-05 
دولته , 5.278158978148422e-05 
دوله , 5.278158978148422e-05 
دولي , 5.278158978148422e-05 
دوم , 5.278158978148422e-05 
دويلة , 0.0002639079489074211 
دي , 5.278158978148422e-05 
دياب , 0.000950068616066716 
ديارك , 5.278158978148422e-05 
ديتول , 5.278158978148422e-05 
ديدن , 5.278158978148422e-05 
ديما , 5.278158978148422e-05 
ديمقراطية , 5.278158978148422e-05 
دين , 0.00015834476934445266 
دينا , 5.278158978148422e-05 
دينك , 5.278158978148422e-05 
ديننا , 0.00010556317956296844 
دينهم , 5.278158978148422e-05 
ديني , 5.278158978148422e-05 
ديوث , 5.278158978148422e-05 
ديوثَة , 5.278158978148422e-05 
ديوس , 5.278158978148422e-05 
ديوووس , 0.00010556317956296844 
ذاتك , 0.00010556317956296844 
ذاتكم , 5.278158978148422e-05 
ذاتن , 0.00010556317956296844 
ذال , 5.278158978148422e-05 
ذالك , 5.278158978148422e-05 
ذباب , 5.278158978148422e-05 
ذرة , 5.278158978148422e-05 
ذزية , 5.278158978148422e-05 
ذكر , 5.278158978148422e-05 
ذكرك , 5.278158978148422e-05 
ذكي , 0.00015834476934445266 
ذليل , 5.278158978148422e-05 
ذمتى , 5.278158978148422e-05 
ذمه , 5.278158978148422e-05 
ذميم , 5.278158978148422e-05 
ذنب , 0.00015834476934445266 
ذنبك , 5.278158978148422e-05 
ذهب , 5.278158978148422e-05 
ذوق , 5.278158978148422e-05 
ذوقك , 5.278158978148422e-05 
ذوقو , 5.278158978148422e-05 
ذيل , 0.00010556317956296844 
ذيلكم , 5.278158978148422e-05 
رأت , 5.278158978148422e-05 
رأس , 5.278158978148422e-05 
رأسك , 5.278158978148422e-05 
رأسه , 5.278158978148422e-05 
رأيك , 5.278158978148422e-05 
رأيو , 5.278158978148422e-05 
رأيي , 0.00010556317956296844 
رؤساء , 5.278158978148422e-05 
رؤوسائنا , 5.278158978148422e-05 
رؤوسهم , 5.278158978148422e-05 
رؤيتك , 5.278158978148422e-05 
رئس , 5.278158978148422e-05 
رئيس , 0.0002639079489074211 
رئيسا , 5.278158978148422e-05 
رئيسك , 5.278158978148422e-05 
رئيسنا , 5.278158978148422e-05 
رئيسه , 5.278158978148422e-05 
رئيسي , 5.278158978148422e-05 
رائحتكم , 5.278158978148422e-05 
رائعة , 5.278158978148422e-05 
راح , 0.0003166895386889053 
راحد , 5.278158978148422e-05 
راحوا , 5.278158978148422e-05 
راحً , 5.278158978148422e-05 
راس , 0.0005278158978148422 
راسك , 0.0017945740525704633 
راسكن , 0.00010556317956296844 
راسمالك , 5.278158978148422e-05 
راسه , 0.00010556317956296844 
راسو , 0.00021112635912593687 
راسوا , 0.00010556317956296844 
راسي , 0.00010556317956296844 
رافض , 5.278158978148422e-05 
رافضي , 5.278158978148422e-05 
راقب , 5.278158978148422e-05 
راقص , 5.278158978148422e-05 
راك , 5.278158978148422e-05 
راكع , 5.278158978148422e-05 
راية , 5.278158978148422e-05 
رايك , 5.278158978148422e-05 
رب , 0.0003166895386889053 
ربط , 5.278158978148422e-05 
ربطة , 5.278158978148422e-05 
ربع , 5.278158978148422e-05 
ربك , 5.278158978148422e-05 
ربنا , 0.00021112635912593687 
ربو , 5.278158978148422e-05 
ربي , 0.00010556317956296844 
رجا , 5.278158978148422e-05 
رجاع , 0.00015834476934445266 
رجال , 0.0003694711284703895 
رجالنا , 5.278158978148422e-05 
رجعة , 5.278158978148422e-05 
رجعت , 5.278158978148422e-05 
رجعي , 0.00010556317956296844 
رجل , 0.00021112635912593687 
رجلي , 0.00010556317956296844 
رح , 0.0011611949751926527 
رحمه , 0.00010556317956296844 
رخيص , 0.0003694711284703895 
رخييص , 5.278158978148422e-05 
رد , 0.00015834476934445266 
ردا , 5.278158978148422e-05 
ردك , 5.278158978148422e-05 
ردو , 5.278158978148422e-05 
ردّة , 5.278158978148422e-05 
رزق , 5.278158978148422e-05 
رسميا , 5.278158978148422e-05 
رسول , 5.278158978148422e-05 
رشيد , 5.278158978148422e-05 
رص , 5.278158978148422e-05 
رصن , 5.278158978148422e-05 
رضا , 0.00010556317956296844 
رضوان , 5.278158978148422e-05 
رعاية , 5.278158978148422e-05 
رغم , 5.278158978148422e-05 
رفعت , 5.278158978148422e-05 
رفيق , 5.278158978148422e-05 
رفيقة , 5.278158978148422e-05 
رقاب , 5.278158978148422e-05 
رقبتك , 0.0003694711284703895 
رقم , 0.00010556317956296844 
ركبه , 5.278158978148422e-05 
ركز , 5.278158978148422e-05 
ركعت , 5.278158978148422e-05 
رمز , 5.278158978148422e-05 
رمزي , 5.278158978148422e-05 
رميه , 5.278158978148422e-05 
روؤساء , 5.278158978148422e-05 
روائع , 5.278158978148422e-05 
روح , 0.0030085506175446006 
روحك , 0.0008445054365037475 
روحه , 0.00010556317956296844 
روحهم , 5.278158978148422e-05 
روحو , 0.00010556317956296844 
روحي , 0.0005805974875963264 
روحي؟ , 0.00010556317956296844 
روسي , 5.278158978148422e-05 
روسيا , 0.00010556317956296844 
روق , 0.00010556317956296844 
روكز , 5.278158978148422e-05 
روم , 5.278158978148422e-05 
رومان , 5.278158978148422e-05 
رومية , 0.00010556317956296844 
ريبورت , 5.278158978148422e-05 
ريت , 0.00015834476934445266 
ريتك , 5.278158978148422e-05 
ريتكم , 5.278158978148422e-05 
ريتو , 0.00010556317956296844 
ريح , 5.278158978148422e-05 
ريحة , 5.278158978148422e-05 
ريحت , 0.00010556317956296844 
ريحتك , 0.00010556317956296844 
ريحتكم , 0.00010556317956296844 
ريحته , 5.278158978148422e-05 
ريحتو , 5.278158978148422e-05 
ريحنا , 0.00015834476934445266 
ريدا , 5.278158978148422e-05 
ريس , 5.278158978148422e-05 
ريفي , 0.00010556317956296844 
ريكي , 5.278158978148422e-05 
ريّحنا , 5.278158978148422e-05 
ز , 5.278158978148422e-05 
زادت , 5.278158978148422e-05 
زاربينك , 5.278158978148422e-05 
زال , 0.00010556317956296844 
زانية , 5.278158978148422e-05 
زايد , 0.00010556317956296844 
زايدك , 5.278158978148422e-05 
زبال , 5.278158978148422e-05 
زبالة , 0.0006861606671592948 
زبالتنا , 5.278158978148422e-05 
زباله , 0.0003694711284703895 
زت , 5.278158978148422e-05 
زحط , 5.278158978148422e-05 
زحطي , 5.278158978148422e-05 
زحيف , 5.278158978148422e-05 
زحّط , 5.278158978148422e-05 
زرع , 5.278158978148422e-05 
زرعن , 5.278158978148422e-05 
زرقا , 5.278158978148422e-05 
زريبة , 0.00010556317956296844 
زعران , 0.00015834476934445266 
زعرانك , 0.00010556317956296844 
زعطوط , 5.278158978148422e-05 
زعلان , 5.278158978148422e-05 
زعماء , 5.278158978148422e-05 
زعيم , 0.00010556317956296844 
زعيمك , 0.00010556317956296844 
زغرتا , 0.0003166895386889053 
زفت , 5.278158978148422e-05 
زق , 5.278158978148422e-05 
زلاعيمهم , 5.278158978148422e-05 
زلعوط , 5.278158978148422e-05 
زلم , 0.00010556317956296844 
زلمة , 0.0002639079489074211 
زلمتك , 5.278158978148422e-05 
زلمه , 0.00010556317956296844 
زلمي , 0.00042225271825187374 
زلوم , 5.278158978148422e-05 
زمان , 0.00021112635912593687 
زمانك , 5.278158978148422e-05 
زمك , 0.0003694711284703895 
زمن , 0.00021112635912593687 
زميرة , 0.00010556317956296844 
زميره , 0.00015834476934445266 
زناختهم , 5.278158978148422e-05 
زنجي , 0.00015834476934445266 
زنجية , 5.278158978148422e-05 
زنخ , 0.00010556317956296844 
زنخين , 5.278158978148422e-05 
زنديق , 0.00021112635912593687 
زهر , 5.278158978148422e-05 
زي , 5.278158978148422e-05 
زياره , 5.278158978148422e-05 
زين , 5.278158978148422e-05 
زينب , 5.278158978148422e-05 
زيهم , 5.278158978148422e-05 
زيهوفر , 0.00010556317956296844 
سأرد , 5.278158978148422e-05 
سؤال , 0.00010556317956296844 
سئالتك , 5.278158978148422e-05 
سئل , 0.00010556317956296844 
سابقاً , 5.278158978148422e-05 
سارقا , 5.278158978148422e-05 
ساعات , 5.278158978148422e-05 
ساعة , 5.278158978148422e-05 
ساعتك , 5.278158978148422e-05 
سافر , 5.278158978148422e-05 
سافل , 0.00010556317956296844 
سافلة , 5.278158978148422e-05 
ساقطة , 0.00010556317956296844 
ساكت , 0.00010556317956296844 
ساكطة , 5.278158978148422e-05 
سالان , 0.00010556317956296844 
سامع , 0.00010556317956296844 
سامي , 0.00010556317956296844 
ساند , 5.278158978148422e-05 
سب , 5.278158978148422e-05 
سباط , 5.278158978148422e-05 
سبتويت , 5.278158978148422e-05 
سبحان , 0.00021112635912593687 
سبع , 5.278158978148422e-05 
سبعين , 5.278158978148422e-05 
سبق , 0.00010556317956296844 
سبقو , 5.278158978148422e-05 
سبها , 5.278158978148422e-05 
ست , 0.00010556317956296844 
ستبقى , 5.278158978148422e-05 
ستحي , 0.00010556317956296844 
ستذهب , 5.278158978148422e-05 
ستر , 5.278158978148422e-05 
ستميت , 5.278158978148422e-05 
ستي , 0.00010556317956296844 
ستين , 0.00021112635912593687 
سجن , 5.278158978148422e-05 
سجنك , 5.278158978148422e-05 
سحب , 5.278158978148422e-05 
سحبوا , 5.278158978148422e-05 
سحسحولو , 5.278158978148422e-05 
سحلية , 5.278158978148422e-05 
سخيف , 0.00021112635912593687 
سخيفة , 0.00015834476934445266 
سد , 0.001477884513881558 
سدها , 5.278158978148422e-05 
سدو , 0.00021112635912593687 
سدي , 5.278158978148422e-05 
سدّ , 5.278158978148422e-05 
سذاجة , 5.278158978148422e-05 
سرامي , 5.278158978148422e-05 
سرق , 5.278158978148422e-05 
سرماي , 5.278158978148422e-05 
سرماية , 5.278158978148422e-05 
سريان , 5.278158978148422e-05 
سطحية , 5.278158978148422e-05 
سعد , 0.0011084133854111686 
سعداء , 5.278158978148422e-05 
سعدان , 0.00010556317956296844 
سعدانة , 5.278158978148422e-05 
سعدو , 0.00010556317956296844 
سعرك , 0.00010556317956296844 
سعره , 5.278158978148422e-05 
سعود , 0.00010556317956296844 
سعودي , 0.0002639079489074211 
سفاح , 0.00015834476934445266 
سفارات , 5.278158978148422e-05 
سفر , 5.278158978148422e-05 
سفيه , 5.278158978148422e-05 
سقط , 5.278158978148422e-05 
سقفك , 5.278158978148422e-05 
سقيل , 5.278158978148422e-05 
سكان , 5.278158978148422e-05 
سكت , 5.278158978148422e-05 
سكتي , 5.278158978148422e-05 
سكر , 0.00010556317956296844 
سكربينة , 5.278158978148422e-05 
سكلية , 5.278158978148422e-05 
سكننا , 5.278158978148422e-05 
سكوت , 0.00010556317956296844 
سكوتك , 5.278158978148422e-05 
سكووت , 5.278158978148422e-05 
سكين , 5.278158978148422e-05 
سلاح , 5.278158978148422e-05 
سلاحكم , 5.278158978148422e-05 
سلالة , 0.00010556317956296844 
سلالتك , 5.278158978148422e-05 
سلالته , 5.278158978148422e-05 
سلبوا , 5.278158978148422e-05 
سلبي , 5.278158978148422e-05 
سلح , 5.278158978148422e-05 
سلطة , 5.278158978148422e-05 
سلم , 5.278158978148422e-05 
سلمان , 0.00021112635912593687 
سلمناه , 5.278158978148422e-05 
سلول , 5.278158978148422e-05 
سلوى , 5.278158978148422e-05 
سليل , 0.00015834476934445266 
سليلتك , 0.00010556317956296844 
سليله , 5.278158978148422e-05 
سليم , 5.278158978148422e-05 
سليمان , 0.00042225271825187374 
سلّم , 5.278158978148422e-05 
سما , 0.00010556317956296844 
سماء , 5.278158978148422e-05 
سماحته , 0.00010556317956296844 
سماحتو , 5.278158978148422e-05 
سمارت , 5.278158978148422e-05 
سمانا , 0.00010556317956296844 
سمج , 0.00010556317956296844 
سمحت , 0.00010556317956296844 
سمحتو , 5.278158978148422e-05 
سمحه , 5.278158978148422e-05 
سمعت , 0.00010556317956296844 
سمعك , 0.00010556317956296844 
سمعني , 5.278158978148422e-05 
سمعوا , 5.278158978148422e-05 
سمك , 5.278158978148422e-05 
سموها , 5.278158978148422e-05 
سميك , 5.278158978148422e-05 
سميكة , 5.278158978148422e-05 
سنان , 5.278158978148422e-05 
سنة , 0.0003694711284703895 
سنتين , 5.278158978148422e-05 
سندات , 5.278158978148422e-05 
سنراك , 5.278158978148422e-05 
سنعرضك , 5.278158978148422e-05 
سنه , 0.0002639079489074211 
سنوات , 5.278158978148422e-05 
سني , 0.00042225271825187374 
سنية , 0.00010556317956296844 
سنين , 0.0002639079489074211 
سهرانه , 5.278158978148422e-05 
سهل , 5.278158978148422e-05 
سهلا , 0.00015834476934445266 
سهلاً , 5.278158978148422e-05 
سوا , 0.0003694711284703895 
سواء , 5.278158978148422e-05 
سواد , 5.278158978148422e-05 
سودا , 0.00015834476934445266 
سودانية , 5.278158978148422e-05 
سوري , 0.0011084133854111686 
سوريا , 0.001425102924100074 
سوريا… , 5.278158978148422e-05 
سورية , 0.0002639079489074211 
سوريين , 5.278158978148422e-05 
سياتي , 5.278158978148422e-05 
سيادة , 0.00010556317956296844 
سيادته , 5.278158978148422e-05 
سياسة , 0.00015834476934445266 
سياستكن , 5.278158978148422e-05 
سياسته , 5.278158978148422e-05 
سياسه , 5.278158978148422e-05 
سياسي , 0.00042225271825187374 
سيبقى , 5.278158978148422e-05 
سيجله , 5.278158978148422e-05 
سيد , 5.278158978148422e-05 
سيدك , 0.00010556317956296844 
سيدهم , 5.278158978148422e-05 
سيرة , 0.0003166895386889053 
سيرت , 5.278158978148422e-05 
سيرتك , 5.278158978148422e-05 
سيسمعه؟؟ , 5.278158978148422e-05 
سيعرف , 5.278158978148422e-05 
سيلحق , 5.278158978148422e-05 
سيلعب , 5.278158978148422e-05 
سيلفي , 5.278158978148422e-05 
سيلو , 5.278158978148422e-05 
سينتيا , 5.278158978148422e-05 
سينهار , 5.278158978148422e-05 
ش , 5.278158978148422e-05 
شأنك , 5.278158978148422e-05 
شؤون , 5.278158978148422e-05 
شئ , 5.278158978148422e-05 
شاء , 0.0002639079489074211 
شابك , 5.278158978148422e-05 
شاحت , 5.278158978148422e-05 
شاذه , 5.278158978148422e-05 
شارع , 0.00010556317956296844 
شاركت , 5.278158978148422e-05 
شاطر , 0.00015834476934445266 
شاعر , 5.278158978148422e-05 
شاغل , 5.278158978148422e-05 
شافك , 5.278158978148422e-05 
شافوها , 5.278158978148422e-05 
شاكلتو , 5.278158978148422e-05 
شاكوش , 5.278158978148422e-05 
شالو , 5.278158978148422e-05 
شامخ , 5.278158978148422e-05 
شامل , 5.278158978148422e-05 
شان , 0.00010556317956296844 
شاوي , 5.278158978148422e-05 
شاوية , 5.278158978148422e-05 
شايف , 0.00015834476934445266 
شايفاك , 5.278158978148422e-05 
شايفك , 0.0002639079489074211 
شايفن , 5.278158978148422e-05 
شباب , 0.00010556317956296844 
شبعت , 5.278158978148422e-05 
شبيح , 5.278158978148422e-05 
شبيحة , 5.278158978148422e-05 
شحاحيط , 5.278158978148422e-05 
شحاد , 0.00010556317956296844 
شحادة , 0.00010556317956296844 
شحاذ , 5.278158978148422e-05 
شحاطة , 5.278158978148422e-05 
شحاطته , 5.278158978148422e-05 
شحنات , 5.278158978148422e-05 
شخ , 0.00015834476934445266 
شخاخ , 5.278158978148422e-05 
شخاخة , 5.278158978148422e-05 
شخة , 5.278158978148422e-05 
شخسعد , 5.278158978148422e-05 
شخص , 0.00042225271825187374 
شخصي , 5.278158978148422e-05 
شخصية , 0.00010556317956296844 
شد , 5.278158978148422e-05 
شديد , 5.278158978148422e-05 
شدّ , 5.278158978148422e-05 
شذاذ , 5.278158978148422e-05 
شذوذ , 5.278158978148422e-05 
شراميط , 5.278158978148422e-05 
شربنا , 5.278158978148422e-05 
شرطي , 5.278158978148422e-05 
شرعيه , 5.278158978148422e-05 
شرف , 0.0017417924627889793 
شرفك , 0.00042225271825187374 
شرفكم , 0.00010556317956296844 
شرفكن , 5.278158978148422e-05 
شرفوا , 5.278158978148422e-05 
شرق , 5.278158978148422e-05 
شرك , 5.278158978148422e-05 
شركسي , 0.00015834476934445266 
شرموط , 0.00021112635912593687 
شرنة , 5.278158978148422e-05 
شروي , 5.278158978148422e-05 
شريط , 0.00010556317956296844 
شريف , 0.00010556317956296844 
شريفة , 5.278158978148422e-05 
شرّير , 5.278158978148422e-05 
ششمة , 5.278158978148422e-05 
شطارة , 5.278158978148422e-05 
شظية , 5.278158978148422e-05 
شعارات , 5.278158978148422e-05 
شعب , 0.000738942256940779 
شعبان , 5.278158978148422e-05 
شعبان؟ , 5.278158978148422e-05 
شعبنا , 5.278158978148422e-05 
شعبه , 5.278158978148422e-05 
شعبو , 5.278158978148422e-05 
شعبوي , 5.278158978148422e-05 
شعبية , 5.278158978148422e-05 
شعبيتكم , 5.278158978148422e-05 
شعبيتنا , 5.278158978148422e-05 
شعبين , 5.278158978148422e-05 
شعر , 0.00015834476934445266 
شعراتك , 5.278158978148422e-05 
شعراوي , 5.278158978148422e-05 
شعوب , 0.00010556317956296844 
شعير… , 5.278158978148422e-05 
شغل , 0.00015834476934445266 
شغلة , 0.00015834476934445266 
شغلتك , 0.00010556317956296844 
شغلكم , 5.278158978148422e-05 
شغله , 5.278158978148422e-05 
شغلي , 5.278158978148422e-05 
شفافا , 0.00010556317956296844 
شفافي , 5.278158978148422e-05 
شفت , 0.0003694711284703895 
شفتوها , 5.278158978148422e-05 
شفتي , 5.278158978148422e-05 
شفلي , 5.278158978148422e-05 
شفنا , 0.00010556317956296844 
شفيك , 5.278158978148422e-05 
شقفة , 0.00021112635912593687 
شقفت , 5.278158978148422e-05 
